SEGMENT_ID,SPEED,DIRECTION,LENGTH,STREET_HEADING,START_LONGITUDE,START_LATITUDE,END_LONGITUDE,END_LATITUDE,Temperature (F),Dew Point (F),Humidity (%),Wind Direction,Wind Speed (mph),Wind Gust (mph),Pressure (in),Precipitation Hourly (in),Condition,Month,HOUR,DAY_OF_WEEK
1145,-1,NB,0.173022844032,S,-87.8024252034,41.8212448346,-87.802521906,41.8237508093,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1146,-1,NB,1.33696009685,S,-87.802521906,41.8237508093,-87.8032500234,41.8431150319,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1147,-1,NB,0.504271882448,S,-87.8032500234,41.8431150319,-87.8035237345,41.8504187938,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1148,-1,NB,1.0131203001,S,-87.8035237345,41.8504187938,-87.8039753034,41.8650944528,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1149,-1,NB,0.590763779967,S,-87.8039753034,41.8650944528,-87.8043379781,41.873649976,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1150,-1,NB,0.417640777652,S,-87.8043379781,41.873649976,-87.8045488066,41.8796992839,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1151,-1,NB,1.00590031083,S,-87.8045488066,41.8796992839,-87.8051007941,41.8942683013,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1152,-1,NB,1.00706228728,N,-87.8051007941,41.8942683013,-87.8055536529,41.9088560337,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1153,-1,NB,1.00284393152,N,-87.8071497455,41.9538138239,-87.8069823878,41.9683436725,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1154,-1,SB,0.985856855567,S,-87.7992981508,41.7335370706,-87.7987351666,41.7192584688,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1155,-1,SB,1.02154901966,S,-87.8000073417,41.7483295009,-87.7992981508,41.7335370706,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1156,-1,SB,0.998187349343,S,-87.8004739985,41.7627887025,-87.8000073417,41.7483295009,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1157,-1,SB,0.591573841805,S,-87.8050535707,41.7706448626,-87.8004739985,41.7627887025,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1159,-1,SB,0.237664114918,S,-87.801153305,41.7772680624,-87.8050535707,41.7706448626,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1160,-1,SB,0.256108230285,S,-87.802164719,41.7995180128,-87.8019092952,41.7958120365,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1161,-1,SB,0.471806000906,S,-87.8022035778,41.8063542176,-87.802164719,41.7995180128,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1162,-1,SB,0.777183216869,S,-87.802638778,41.8176105439,-87.8022035778,41.8063542176,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1163,-1,SB,0.251006425204,S,-87.8030252034,41.8212448346,-87.802638778,41.8176105439,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1164,-1,SB,0.173022844032,S,-87.802921906,41.8237508093,-87.8030252034,41.8212448346,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1165,-1,SB,1.33696009685,S,-87.8036500234,41.8431150319,-87.802921906,41.8237508093,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1166,-1,SB,0.504271882448,S,-87.8039237345,41.8504187938,-87.8036500234,41.8431150319,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1167,-1,SB,1.0131203001,S,-87.8044753034,41.8650944528,-87.8039237345,41.8504187938,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1168,-1,SB,0.590763779967,S,-87.8047379781,41.873649976,-87.8044753034,41.8650944528,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1169,-1,SB,0.417640777652,S,-87.8049488066,41.8796992839,-87.8047379781,41.873649976,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1170,-1,SB,1.00590031083,N,-87.8055007941,41.8942683013,-87.8049488066,41.8796992839,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1171,-1,SB,1.00706228728,N,-87.8059536529,41.9088560337,-87.8055007941,41.8942683013,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1172,-1,SB,1.00284393152,N,-87.8073823878,41.9683436725,-87.8075497455,41.9538138239,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1173,25,NB,0.297679101353,S,-87.618270448,41.6591062937,-87.6174865167,41.663379309,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1174,-1,EB,0.167479459108,E,-87.6206786752,41.8781945291,-87.6174322262,41.8782387072,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1175,-1,WB,0.167479459108,E,-87.6174291634,41.8785131124,-87.6206756263,41.8784689345,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1178,-1,EB,0.3745,E,-87.5838907781,41.7925056725,-87.5803028186,41.7922806244,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1181,-1,WB,0.3745,E,-87.5802996067,41.7925550314,-87.5838875815,41.7927800797,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1182,23,NB,0.882967917563,N,-87.6599416534,41.9854613518,-87.6601728465,41.9982075605,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1183,-1,NB,0.519240794275,N,-87.6601728465,41.9982075605,-87.6607357537,42.0055389804,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1184,-1,NB,0.519765416034,N,-87.6607357537,42.0055389804,-87.6632694105,42.0128288601,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1185,-1,SB,0.882967917563,N,-87.6605728465,41.9982097226,-87.6603094445,41.9854635087,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1186,26,SB,0.519240794275,N,-87.6611036606,42.0055411356,-87.6605728465,41.9982097226,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1187,-1,SB,0.519765416034,N,-87.6636373596,42.0128310075,-87.6611036606,42.0055411356,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1188,28,NB,0.155005646273,N,-87.6695265292,41.9867518859,-87.6697997674,41.9896973587,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1189,-1,SB,0.155005646273,N,-87.6701675838,41.9896994841,-87.66971,41.987541,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1192,-1,NB,0.254644034267,S,-87.6181586591,41.8493482767,-87.619411,41.8530007099,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1193,-1,SB,0.254644034267,S,-87.6192241821,41.8530029925,-87.6185256664,41.8493505614,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1194,-1,EB,0.35,E,-87.60689442,41.82387853,-87.60092442,41.82512853,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1195,-1,WB,0.35,E,-87.60092442,41.82532853,-87.60689442,41.82407853,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1196,-1,NB,0.5,S,-87.642187,41.692355,-87.642417,41.69964,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1197,-1,NB,0.5,S,-87.642417,41.69964,-87.642643,41.706916,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1198,-1,NB,0.5,S,-87.642643,41.706916,-87.642814,41.714215,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1199,-1,NB,0.5,S,-87.642814,41.714215,-87.643022,41.721458,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1200,-1,NB,0.5,S,-87.643022,41.721458,-87.643226,41.728767,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1201,-1,NB,0.5,S,-87.643226,41.728767,-87.643376,41.736073,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1202,-1,NB,0.5,S,-87.643376,41.736073,-87.643641,41.743359,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1203,26,NB,0.5,S,-87.643641,41.743359,-87.643853,41.750643,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1204,-1,NB,0.38,S,-87.643853,41.750643,-87.643993,41.756089,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1205,-1,NB,0.62,S,-87.643993,41.756089,-87.644221,41.765201,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1206,-1,NB,0.5,S,-87.644221,41.765201,-87.644407,41.772472,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1207,-1,NB,0.5,S,-87.644407,41.772472,-87.644597,41.779751,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1208,-1,NB,0.5,S,-87.644597,41.779751,-87.64478,41.787025,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1209,-1,NB,0.5,S,-87.64478,41.787025,-87.64497,41.794301,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1210,-1,NB,0.5,S,-87.64497,41.794301,-87.645156,41.801585,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1211,27,NB,0.5,S,-87.645156,41.801585,-87.645349,41.808864,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1212,23,NB,0.5,S,-87.645349,41.808864,-87.645535,41.816184,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1213,26,NB,0.5,S,-87.645535,41.816184,-87.645736,41.823458,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1214,23,NB,0.5,S,-87.645736,41.823458,-87.645915,41.83075,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1215,23,NB,0.5,S,-87.645915,41.83075,-87.646086,41.838046,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1216,21,NB,0.63,S,-87.646086,41.838046,-87.646297,41.847196,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1217,-1,NB,0.4,S,-87.646297,41.847196,-87.646305,41.852646,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1218,-1,NB,0.5,S,-87.646305,41.852646,-87.646517,41.859912,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1219,-1,NB,0.5,S,-87.646517,41.859912,-87.646729,41.867152,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1220,-1,NB,0.5,S,-87.646729,41.867152,-87.646935,41.874338,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1221,-1,NB,0.52,S,-87.646935,41.874338,-87.647171,41.881776,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1222,-1,NB,0.65,N,-87.647171,41.881776,-87.647427,41.891185,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1223,-1,NB,0.35,N,-87.647427,41.891185,-87.647555,41.896397,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1224,-1,NB,0.5,N,-87.647555,41.896397,-87.647904,41.903636,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1225,-1,NB,0.5,N,-87.647904,41.903636,-87.648083,41.91092,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1226,-1,NB,0.5,N,-87.648083,41.91092,-87.648318,41.91818,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1227,-1,NB,0.5,N,-87.648318,41.91818,-87.64857,41.925454,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1228,-1,NB,0.5,N,-87.64857,41.925454,-87.64882,41.932719,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1229,-1,NB,0.5,N,-87.64882,41.932719,-87.649077,41.939979,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1230,-1,NB,0.5,N,-87.649077,41.939979,-87.649296,41.947316,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1231,22,NB,0.5,N,-87.649296,41.947316,-87.649509,41.954562,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1232,-1,SB,0.5,S,-87.642797,41.69964,-87.642567,41.692355,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1233,-1,SB,0.5,S,-87.643023,41.706916,-87.642797,41.69964,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1234,-1,SB,0.5,S,-87.643194,41.714215,-87.643023,41.706916,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1235,-1,SB,0.5,S,-87.643402,41.721458,-87.643194,41.714215,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1236,-1,SB,0.5,S,-87.643606,41.728767,-87.643402,41.721458,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1237,-1,SB,0.5,S,-87.643756,41.736073,-87.643606,41.728767,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1238,-1,SB,0.5,S,-87.644021,41.743359,-87.643756,41.736073,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1239,23,SB,0.5,S,-87.644233,41.750643,-87.644021,41.743359,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1240,26,SB,0.38,S,-87.644373,41.756089,-87.644233,41.750643,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1241,-1,SB,0.62,S,-87.644601,41.765201,-87.644373,41.756089,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1242,-1,SB,0.5,S,-87.644787,41.772472,-87.644601,41.765201,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1243,-1,SB,0.5,S,-87.644977,41.779751,-87.644787,41.772472,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1244,20,SB,0.5,S,-87.64516,41.787025,-87.644977,41.779751,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1245,22,SB,0.5,S,-87.64535,41.794301,-87.64516,41.787025,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1246,23,SB,0.5,S,-87.645536,41.801585,-87.64535,41.794301,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1247,25,SB,0.5,S,-87.645729,41.808864,-87.645536,41.801585,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1248,24,SB,0.5,S,-87.645915,41.816184,-87.645729,41.808864,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1249,25,SB,0.5,S,-87.646116,41.823458,-87.645915,41.816184,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1250,-1,SB,0.5,S,-87.646295,41.83075,-87.646116,41.823458,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1251,-1,SB,0.5,S,-87.646466,41.838046,-87.646295,41.83075,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1252,-1,SB,0.63,S,-87.646677,41.847196,-87.646466,41.838046,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1253,32,SB,0.4,S,-87.646685,41.852646,-87.646677,41.847196,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1254,29,SB,0.5,S,-87.646897,41.859912,-87.646685,41.852646,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1255,30,SB,0.5,S,-87.647109,41.867152,-87.646897,41.859912,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1256,-1,SB,0.5,S,-87.647315,41.874338,-87.647109,41.867152,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1257,-1,SB,0.52,N,-87.647551,41.881776,-87.647315,41.874338,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1258,-1,SB,0.65,N,-87.647807,41.891185,-87.647551,41.881776,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1259,-1,SB,0.35,N,-87.647935,41.896397,-87.647807,41.891185,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1260,-1,SB,0.5,N,-87.648284,41.903636,-87.647935,41.896397,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1261,-1,SB,0.5,N,-87.648463,41.91092,-87.648284,41.903636,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1262,20,SB,0.5,N,-87.648698,41.91818,-87.648463,41.91092,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1263,19,SB,0.5,N,-87.64895,41.925454,-87.648698,41.91818,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1264,23,SB,0.5,N,-87.6492,41.932719,-87.64895,41.925454,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1265,23,SB,0.5,N,-87.649457,41.939979,-87.6492,41.932719,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1266,21,SB,0.5,N,-87.649676,41.947316,-87.649457,41.939979,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1267,-1,SB,0.5,N,-87.649889,41.954562,-87.649676,41.947316,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1268,-1,SB,0.297679101353,S,-87.617866,41.66330931,-87.618769,41.65900629,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1269,25,WB,0.64,W,-87.624366,41.882109,-87.636891,41.882014,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1270,28,WB,0.54,W,-87.636891,41.882014,-87.647361,41.881876,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1271,-1,WB,0.5,W,-87.647361,41.881876,-87.657142,41.881715,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1272,-1,EB,0.5,E,-87.657142,41.881515,-87.647361,41.881676,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1273,-1,WB,0.5,W,-87.657142,41.881715,-87.666802,41.881554,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1274,-1,EB,0.5,E,-87.666802,41.881354,-87.657142,41.881515,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1275,-1,EB,0.17,E,-87.647361,41.881676,-87.644126,41.88172,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1276,-1,NB,0.57,S,-87.620301,41.867512,-87.620488,41.875774,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1277,-1,SB,0.57,S,-87.620688,41.875774,-87.620501,41.867512,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1278,-1,NB,0.59,S,-87.620488,41.875774,-87.620542,41.884414,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1279,-1,SB,0.59,S,-87.620742,41.884414,-87.620688,41.875774,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1280,-1,NB,0.45,N,-87.620542,41.884414,-87.620124,41.891002,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1281,24,SB,0.45,N,-87.620424,41.891002,-87.620742,41.884414,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1282,20,NB,0.4,N,-87.620124,41.891002,-87.620269,41.896785,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1283,15,SB,0.4,N,-87.620469,41.896785,-87.620324,41.891002,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1284,-1,WB,0.37,E,-87.617048,41.896936,-87.624241,41.896835,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1285,19,EB,0.37,E,-87.624241,41.896635,-87.617048,41.896736,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1286,16,WB,0.43,W,-87.624241,41.896835,-87.632709,41.896714,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1287,24,EB,0.43,W,-87.632709,41.896514,-87.624241,41.896635,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1288,20,WB,0.77,W,-87.632709,41.896714,-87.647745,41.896497,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1289,24,EB,0.77,W,-87.647745,41.896297,-87.632709,41.896514,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1290,23,WB,0.4,W,-87.647745,41.896497,-87.655452,41.896367,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1291,29,EB,0.4,W,-87.655452,41.896167,-87.647745,41.896297,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1292,-1,NB,0.56,S,-87.627318,41.867413,-87.627518,41.875639,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1293,31,SB,0.56,S,-87.627718,41.875639,-87.627518,41.867413,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1294,17,NB,0.77,N,-87.627518,41.875639,-87.627876,41.886813,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1295,22,SB,0.77,N,-87.628076,41.886813,-87.627718,41.875639,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1296,18,NB,0.68,N,-87.627876,41.886813,-87.628098,41.896677,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1297,31,SB,0.68,N,-87.628298,41.896677,-87.628076,41.886813,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1298,-1,NB,0.6,N,-87.632157,41.878134,-87.632384,41.886928,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1299,-1,SB,0.6,N,-87.632584,41.886928,-87.632357,41.878134,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1300,-1,EB,0.54,W,-87.647241,41.877947,-87.636914,41.878077,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1301,-1,EB,0.63,W,-87.636914,41.878077,-87.624306,41.87828,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1302,23,EB,0.52,E,-87.627565,41.872992,-87.617312,41.873156,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1303,-1,WB,0.52,E,-87.617312,41.873356,-87.627565,41.873192,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1304,33,EB,0.4,W,-87.647125,41.874238,-87.639487,41.874238,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1305,-1,WB,0.6,W,-87.627611,41.874652,-87.639487,41.874538,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1306,-1,NB,0.5,S,-87.630336,41.867374,-87.630574,41.874521,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1307,17,SB,0.5,S,-87.630774,41.874521,-87.630536,41.867374,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1308,-1,EB,0.6,W,-87.639487,41.874238,-87.627611,41.874452,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
1309,20,WB,0.4,W,-87.639487,41.874538,-87.647125,41.874438,42,29,60,CALM,0,,29.31,0.0,Mostly Cloudy,4,22,4
